35,123,97,54,17,100,48,32,28,22,0
104,12,9,32,84,6,41,120,81,35,0
71,56,27,46,2,99,34,59,126,35,0
98,14,35,91,30,20,88,93,11,1,0
21,54,78,31,20,129,97,35,2,10,0
16,17,63,111,50,33,28,1,123,14,0
30,35,102,7,11,114,27,44,64,129,1
70,46,53,84,64,13,128,102,16,8,1
44,86,13,76,121,14,18,73,123,97,0
6,27,121,35,96,44,41,2,74,64,1
102,85,5,63,47,43,121,44,61,10,0
22,35,45,44,96,51,88,26,120,54,0
109,26,8,96,13,40,6,20,7,17,0
30,63,14,21,44,27,6,33,102,53,1
40,53,14,52,59,9,20,49,6,80,1
2,84,106,59,105,7,27,14,10,100,0
93,28,37,58,68,57,49,44,35,26,0
88,64,17,63,93,119,2,44,80,74,1
104,106,64,41,101,5,14,54,17,45,1
13,1,5,29,37,62,20,102,99,32,1
71,44,98,30,76,53,93,97,32,36,0
25,119,63,81,29,33,99,6,16,7,1
59,30,44,5,38,80,26,67,104,66,0
44,61,2,50,5,25,86,14,94,54,0
29,57,30,41,62,97,13,98,26,44,1
74,25,69,54,30,56,96,91,1,84,1
14,102,28,94,86,9,54,78,88,23,0
89,58,84,7,68,86,135,26,77,12,0
14,6,20,8,35,5,26,21,29,47,0
97,20,49,48,56,26,4,104,6,84,0
44,89,23,114,80,84,14,30,29,53,1
123,48,69,16,135,14,13,121,41,84,0
8,83,40,11,62,71,76,84,22,104,1
22,67,5,74,123,14,39,60,96,35,1
27,62,94,32,109,53,129,106,44,7,0
36,7,6,53,71,41,97,9,22,112,0
93,85,36,13,60,58,7,48,11,86,1
19,1,14,22,100,101,79,54,88,104,1
53,49,36,18,68,2,74,42,45,111,0
22,39,14,2,67,36,41,19,53,74,1
83,41,30,128,38,11,42,68,35,62,1
104,1,50,86,126,42,26,25,12,45,0
87,44,98,47,32,100,37,43,50,6,1
138,16,83,1,29,26,67,22,14,19,0
17,49,71,26,41,81,22,84,6,44,0
91,104,88,10,64,41,26,23,21,98,0
22,36,14,41,76,59,96,25,111,1,1
6,2,9,40,84,75,104,35,110,123,1
97,41,75,68,72,60,3,22,14,35,0
1,26,101,53,71,14,13,54,69,19,1
60,70,85,35,30,3,15,40,57,84,1
84,59,86,56,44,54,21,36,96,123,0
84,35,5,16,93,57,94,37,7,47,0
82,121,51,119,48,42,71,104,19,26,1
25,30,1,14,71,26,17,19,31,41,1
64,1,137,89,44,21,99,47,10,136,0
72,98,128,19,35,71,59,63,4,9,0
35,9,23,51,29,36,14,53,44,52,1
43,84,99,10,53,101,76,63,85,79,1
27,7,71,114,95,19,8,85,62,76,1
21,93,109,43,96,47,88,64,100,67,0
97,29,71,63,8,60,85,22,70,15,0
86,123,25,29,1,36,8,49,5,27,0
101,68,28,95,86,84,137,18,67,102,1
89,123,84,53,18,95,71,126,41,17,0
109,5,47,56,8,14,6,54,93,30,1
48,46,45,7,83,86,22,93,69,121,1
71,35,112,58,25,69,109,1,70,5,0
2,17,41,5,45,44,104,16,97,51,0
26,69,8,6,9,25,42,11,63,5,1
29,98,14,74,135,56,3,49,64,95,1
5,44,2,59,30,114,84,106,128,28,0
21,109,22,102,114,71,1,49,25,75,0
71,16,13,83,44,25,20,99,128,22,1
26,48,36,96,35,44,22,37,76,99,1
102,48,128,17,112,29,40,85,57,11,0
44,42,31,37,6,2,29,47,5,20,0
84,59,21,44,58,5,41,64,17,35,0
54,69,44,20,26,62,84,49,89,87,1
21,4,85,59,128,76,1,96,71,105,0
6,15,62,5,14,137,12,71,50,48,0
119,98,3,109,10,53,4,93,26,11,0
8,75,51,85,42,67,35,29,44,68,0
25,31,41,17,2,26,22,47,42,58,1
47,5,62,26,46,44,22,16,85,99,1
93,85,95,5,74,54,76,30,45,14,1
78,9,53,62,44,88,99,123,1,69,0
74,27,95,76,47,14,5,105,45,42,1
85,25,87,6,123,74,86,9,67,71,0
100,104,56,39,10,64,44,62,53,5,1
88,128,53,138,50,41,84,76,110,13,0
30,113,13,4,44,99,71,119,75,41,0
11,53,71,30,54,106,36,62,14,35,1
23,44,61,8,22,26,93,14,62,1,0
59,93,64,49,14,68,129,67,84,41,0
22,72,87,57,45,44,4,83,64,97,0
21,51,63,32,50,22,2,90,49,44,1
17,2,44,45,27,41,5,88,22,14,1
30,23,16,6,62,48,35,53,104,112,0
102,121,6,114,60,56,75,90,64,104,1
29,27,50,80,11,48,2,19,16,64,0
3,20,39,41,47,14,48,26,53,7,0
6,44,33,100,30,59,14,46,35,79,0
73,33,101,14,95,109,106,53,114,75,1
14,95,42,84,35,54,26,75,96,53,0
79,13,94,104,44,109,6,100,110,103,0
9,51,14,30,104,50,13,97,19,41,0
74,102,49,136,27,30,80,44,14,53,0
6,99,41,53,68,22,20,71,70,113,1
52,64,102,40,95,27,76,114,71,51,0
48,26,51,104,25,93,119,36,64,42,1
72,30,41,25,23,18,88,49,37,136,1
49,129,86,48,7,5,15,42,25,27,0
18,87,76,114,102,26,106,86,2,8,0
19,12,99,86,11,57,95,78,35,121,0
46,114,33,23,79,84,8,5,32,25,1
48,129,100,136,40,54,74,26,18,79,0
99,114,34,100,63,75,48,7,50,14,1
19,18,71,74,110,129,10,106,9,26,0
84,74,123,28,47,86,25,104,50,44,1
128,102,68,83,91,66,53,137,136,15,0
39,8,104,13,30,1,7,17,101,105,1
16,137,6,121,49,25,79,52,81,128,0
15,8,43,76,55,40,93,14,108,75,0
22,96,35,94,26,40,14,28,75,42,0
46,93,86,129,106,23,1,14,97,62,1
6,44,12,93,86,129,2,95,14,8,1
86,88,44,30,73,112,109,93,35,14,0
105,75,42,39,8,44,85,28,47,79,0
9,75,79,81,95,71,100,126,26,39,0
98,54,129,47,44,86,68,91,7,69,0
2,84,101,25,57,49,44,22,95,35,0
113,54,68,128,49,98,64,9,21,10,0
99,45,76,41,30,11,19,94,64,47,1
99,35,76,62,50,47,8,26,123,36,0
1,92,30,44,9,84,74,93,135,36,1
113,71,91,26,1,11,54,42,85,129,0
90,96,25,94,93,62,80,109,97,13,0
89,34,98,123,128,85,14,53,109,59,1
50,93,30,104,53,121,57,41,112,74,1
75,96,17,50,44,1,31,106,104,97,0
104,26,128,74,28,71,52,6,102,57,1
35,10,128,83,11,105,113,2,85,42,1
114,63,52,86,14,36,48,8,53,21,0
49,13,8,7,14,71,16,56,35,50,1
59,129,5,109,93,123,82,41,52,14,1
38,14,16,63,17,57,137,27,45,106,0
30,51,84,35,8,20,25,59,17,119,0
28,13,1,26,102,129,5,21,6,49,1
48,84,106,7,46,64,12,74,53,4,1
84,67,49,35,64,36,123,119,60,114,0
52,40,84,97,104,87,35,14,5,43,1
114,19,45,76,63,62,25,99,86,8,1
11,96,93,74,14,6,28,84,20,73,1
22,54,26,96,121,68,112,88,41,126,1
44,59,27,80,30,32,95,81,14,105,0
120,98,31,75,47,56,86,23,16,44,1
62,114,70,4,10,15,112,48,14,35,1
4,86,53,12,26,22,10,64,74,58,0
50,27,95,44,99,100,84,6,16,7,0
30,42,39,41,121,28,48,25,35,75,1
14,12,7,13,20,136,1,73,109,44,1
129,19,50,86,93,7,84,46,68,97,1
105,1,26,53,96,56,59,47,51,129,0
101,14,41,75,49,128,36,1,26,47,0
26,11,44,112,106,1,5,76,41,98,1
35,16,41,8,74,63,36,5,62,26,0
26,44,126,5,35,74,14,6,21,2,1
93,36,85,47,26,39,56,5,1,14,0
31,85,42,129,36,101,8,35,14,49,0
44,6,35,37,14,31,22,5,8,49,0
8,44,120,84,16,14,86,58,104,30,0
44,111,65,49,15,32,39,27,95,120,1
66,123,30,35,12,4,42,68,36,26,0
3,88,129,48,30,54,33,25,98,75,1
40,42,39,94,26,28,30,5,8,106,0
78,67,7,50,64,70,106,123,43,71,0
41,85,113,21,72,10,29,11,35,26,1
50,27,42,95,53,60,97,10,87,105,1
81,51,56,15,7,123,84,13,26,1,0
43,11,28,42,53,26,29,84,30,8,0
96,5,6,126,26,99,11,87,44,25,0
72,1,123,104,128,138,85,76,7,28,0
13,14,123,85,1,54,37,74,20,129,0
44,5,16,49,64,62,50,129,83,41,1
56,8,29,71,42,84,47,123,105,94,0
16,53,39,22,41,43,13,108,83,44,1
1,5,20,13,97,53,30,22,63,69,1
60,76,35,64,85,98,14,101,10,7,0
50,23,6,14,16,104,22,74,41,39,1
104,86,97,30,41,37,60,13,113,22,0
41,109,88,123,97,64,71,82,8,99,1
123,99,93,91,113,2,74,42,56,13,0
54,30,17,64,104,49,82,86,93,91,0
20,47,1,85,84,53,4,14,81,123,0
62,120,44,60,26,5,93,68,69,14,1
71,28,101,86,1,55,27,26,72,44,0
64,53,102,81,21,135,108,68,14,17,1
109,27,30,102,44,21,112,128,5,129,0
109,26,14,85,60,105,2,87,36,25,0
41,68,14,44,96,123,129,8,35,25,0
26,78,136,16,53,18,109,23,52,5,1
35,57,64,114,45,96,44,68,106,5,1
30,121,94,6,90,44,59,27,31,104,0
86,36,68,75,18,59,105,30,44,2,0
12,31,53,10,29,23,18,86,9,96,0
5,135,101,92,8,14,84,50,32,83,0
10,16,15,22,40,14,29,39,54,45,0
3,104,41,74,64,121,35,20,71,42,0
70,99,30,68,2,28,5,129,114,93,0
7,36,54,114,9,30,48,109,99,34,1
68,84,70,49,46,59,108,64,54,128,0
12,119,18,47,11,35,1,129,71,53,1
75,2,114,101,86,93,97,48,26,65,1
14,8,99,90,106,89,2,47,123,21,0
74,14,44,31,54,56,85,84,110,7,1
68,47,129,7,41,30,12,52,15,98,0
22,67,40,96,68,5,104,8,20,35,0
70,28,87,104,27,64,49,111,71,95,0
22,41,52,64,69,45,137,25,87,49,1
109,14,25,2,81,8,16,26,15,53,0
20,72,65,62,85,6,107,23,27,43,0
70,16,9,82,71,53,37,85,25,52,1
88,30,18,16,35,67,106,105,60,119,0
75,71,2,13,54,16,108,64,12,98,0
114,47,64,71,99,89,98,82,30,103,0
9,17,123,49,70,109,6,14,46,96,0
74,14,101,1,104,35,42,73,54,19,1
44,16,76,7,35,97,71,96,12,79,0
19,123,44,7,14,5,85,98,27,35,1
123,102,41,30,35,85,94,75,17,18,1
39,123,4,42,45,23,64,26,63,14,0
53,11,95,58,8,63,12,14,25,62,0
56,99,126,85,26,1,113,3,22,129,0
95,27,42,30,76,22,37,81,7,23,0
35,44,11,99,31,22,42,25,88,33,1
12,39,53,69,30,48,25,64,57,27,1
5,7,36,123,82,74,129,136,86,8,0
53,26,7,54,44,18,99,85,105,114,0
39,22,86,2,44,50,8,34,64,108,0
119,49,28,99,25,126,69,114,59,137,0
97,8,95,7,39,27,60,54,71,6,1
6,5,2,49,29,47,26,14,42,8,0
15,39,97,57,35,19,22,68,4,112,1
17,8,96,105,35,13,5,48,26,54,1
25,138,106,48,21,50,62,8,64,18,0
6,27,5,44,8,56,40,101,41,45,1
123,84,71,21,8,97,64,15,26,35,0
93,22,99,20,123,74,57,85,104,41,0
47,43,14,49,54,69,71,30,95,25,0
104,41,72,56,112,6,42,37,58,47,0
75,97,30,93,2,17,45,83,8,50,1
98,74,27,26,54,103,44,91,136,19,0
87,10,53,84,71,1,40,129,106,75,1
6,51,32,37,1,47,30,44,81,93,0
63,53,47,101,35,30,14,21,62,10,1
8,36,3,6,1,21,63,40,58,104,1
53,44,70,35,30,51,19,104,21,10,1
71,5,97,26,11,74,14,70,35,30,0
106,86,21,95,96,2,74,10,13,14,0
44,22,49,20,35,28,26,10,97,102,1
59,44,6,123,84,30,74,42,85,62,1
17,11,95,69,111,93,30,14,101,34,0
59,98,136,91,100,83,6,86,129,74,0
74,16,93,3,40,63,23,49,109,26,1
22,85,28,30,18,84,36,26,1,102,0
81,35,96,64,75,129,40,71,26,11,0
30,35,11,22,129,29,14,54,113,121,0
123,8,20,86,13,63,28,49,26,14,0
1,47,99,14,5,12,62,28,45,37,0
2,53,86,13,8,32,41,111,5,42,0
2,47,6,31,5,20,14,29,21,42,0
54,62,86,48,60,93,71,27,73,49,0
15,71,62,26,88,114,123,97,9,69,0
47,68,50,49,6,1,36,76,120,14,0
47,94,91,16,64,37,104,123,71,8,1
84,12,17,71,9,74,7,35,93,40,1
129,71,22,39,35,86,1,104,21,27,1
5,14,56,53,81,26,98,8,35,55,0
39,56,2,52,7,67,59,36,86,9,1
10,15,33,18,20,58,135,38,48,39,0
67,26,129,102,43,49,53,98,8,14,1
17,9,37,2,48,52,84,36,104,25,0
27,6,14,35,16,41,56,5,99,74,1
84,85,49,43,123,113,7,9,109,46,1
126,22,97,8,21,53,20,71,23,35,1
30,109,76,86,100,106,70,98,50,64,0
37,5,11,113,1,49,14,8,10,104,0
7,99,5,8,43,36,54,30,60,26,0
8,14,112,62,73,32,78,27,76,101,1
2,44,13,68,30,26,20,35,28,22,0
37,67,35,74,16,45,48,129,110,53,1
96,74,93,105,84,97,42,70,37,113,1
27,8,99,87,28,75,11,64,36,32,0
23,39,17,94,14,78,112,13,97,93,0
42,111,67,21,110,30,113,88,114,108,0
51,77,78,74,5,32,105,6,63,137,1
94,104,93,39,111,19,28,84,30,75,1
22,5,37,49,44,14,31,47,8,2,0
8,7,75,18,88,17,46,35,6,84,1
85,11,18,67,30,27,99,75,25,109,0
17,46,14,26,71,5,73,76,98,74,1
49,74,68,112,54,32,2,5,35,102,1
97,123,54,49,135,86,106,26,53,1,0
35,6,9,42,5,26,83,28,32,96,0
53,30,121,25,11,21,81,14,47,7,0
15,30,19,76,18,84,10,7,41,68,1
2,27,53,13,47,64,93,69,87,1,0
26,123,1,84,29,49,2,72,8,71,0
104,35,64,62,23,71,54,63,26,39,0
30,104,11,101,126,95,26,35,64,60,0
108,1,56,93,37,54,83,51,68,42,0
9,7,93,20,39,70,84,26,40,97,0
68,96,6,93,50,71,30,19,94,35,1
114,67,85,53,81,35,22,8,9,129,0
7,94,60,39,63,25,30,104,87,48,1
126,53,99,27,44,9,84,73,8,81,1
88,129,11,111,6,41,15,19,26,14,0
27,76,2,111,46,33,101,28,113,23,0
41,112,119,16,102,33,123,28,44,8,1
6,71,27,9,17,38,13,93,62,86,1
44,7,86,68,74,120,30,26,59,64,0
69,113,14,7,6,30,97,36,15,54,1
74,26,129,95,5,108,86,14,22,44,0
98,35,30,18,135,17,2,97,72,109,1
54,86,2,123,97,129,35,41,26,14,1
6,7,74,14,13,46,26,10,28,35,0
100,41,110,14,36,76,63,74,75,23,1
8,99,63,55,58,136,88,94,54,93,1
22,1,12,29,31,97,15,30,14,25,0
5,41,71,80,86,30,93,14,35,25,1
49,5,30,35,93,123,2,56,17,19,0
10,70,45,74,73,119,71,137,114,21,0
42,35,27,49,2,9,12,28,106,88,1
44,123,93,5,80,53,98,12,94,42,0
22,30,81,44,50,25,1,74,48,23,1
104,74,7,86,18,119,110,62,67,35,1
129,76,109,123,8,105,49,14,96,67,0
15,95,64,7,71,44,20,59,27,49,1
101,70,31,136,100,14,21,84,63,8,0
101,48,16,27,13,69,79,35,1,121,0
68,86,41,71,98,42,102,76,65,26,0
77,32,21,83,6,129,41,90,123,126,0
5,93,88,109,129,14,94,26,102,86,1
79,106,10,49,26,93,74,57,14,52,0
26,60,1,76,20,35,99,64,105,41,1
109,11,23,44,62,84,31,29,36,54,1
74,93,39,96,14,10,62,26,137,25,0
35,101,79,120,119,14,126,97,30,47,1
49,64,62,114,63,100,36,40,102,15,0
73,129,14,104,85,128,22,97,1,123,0
34,10,21,23,88,80,35,57,74,104,1
84,16,25,53,44,14,1,42,119,35,1
84,93,7,6,76,128,71,41,75,72,1
51,123,15,114,21,70,100,43,65,83,0
11,29,53,45,54,7,62,67,3,104,0
64,75,62,30,5,86,105,32,104,101,0
111,14,50,59,93,74,70,48,123,52,1
32,95,98,11,27,104,49,5,37,94,0
64,25,71,93,47,22,94,129,54,27,1
21,42,93,58,17,71,44,30,69,25,1
43,12,23,100,21,74,32,2,119,129,1
74,75,49,6,8,41,15,22,103,98,1
62,47,40,5,8,6,30,98,39,84,1
96,45,11,44,64,56,26,2,21,76,1
30,43,83,85,4,53,49,1,6,84,1
38,39,48,137,35,15,128,30,70,68,0
44,49,14,62,86,104,57,105,6,31,1
32,7,62,106,27,138,16,22,44,76,1
74,44,119,69,9,71,87,14,61,114,1
104,84,86,3,63,50,11,99,123,62,1
53,8,21,71,22,105,85,6,9,138,1
104,11,86,105,8,50,106,97,88,32,1
46,111,48,106,62,12,63,113,54,5,0
106,119,97,76,49,23,61,66,48,59,0
75,15,129,35,14,41,40,98,20,17,0
16,70,36,13,104,69,39,68,75,8,0
86,14,102,95,22,35,101,84,36,2,0
49,14,1,86,44,30,114,5,15,81,1
42,6,64,29,31,14,2,8,20,35,0
5,35,2,26,44,8,31,14,22,42,0
30,22,2,37,42,47,35,49,20,26,1
99,8,53,14,47,74,73,48,69,5,1
123,109,13,31,57,48,27,97,49,33,1
13,86,85,69,1,21,74,41,88,7,1
75,2,121,30,41,91,14,104,54,67,1
104,4,119,30,9,50,64,93,71,57,0
8,105,138,100,86,120,62,88,26,44,1
53,14,35,86,11,28,61,62,43,26,0
67,64,137,105,76,25,71,41,123,40,1
123,137,85,119,5,34,68,35,64,37,1
14,105,51,32,59,56,16,26,99,11,0
64,71,6,123,30,86,14,93,47,40,0
129,22,67,17,26,14,136,54,123,30,1
114,90,73,99,25,2,102,8,35,123,1
39,123,8,42,18,81,14,35,108,50,1
41,6,98,40,5,7,70,111,85,11,0
99,8,26,72,109,44,52,101,19,75,1
114,47,35,71,33,11,8,101,76,5,0
54,47,28,100,22,41,69,39,64,14,0
48,101,28,79,22,17,2,47,105,8,0
19,54,32,53,10,22,39,86,18,96,1
112,34,102,84,54,62,20,53,41,120,0
9,49,59,48,102,29,86,13,67,20,0
74,44,112,99,14,97,62,72,84,75,1
5,21,37,47,6,42,20,64,44,49,1
112,14,64,11,129,26,74,99,48,44,1
62,71,20,33,48,1,14,50,86,88,1
94,14,108,75,21,41,72,74,26,15,1
22,29,85,8,43,17,6,91,26,49,0
14,22,6,42,26,47,35,8,37,5,1
95,76,28,86,105,16,35,8,119,64,1
30,100,66,10,15,7,59,87,114,50,0
21,71,67,75,84,86,10,54,14,47,0
54,109,26,98,4,18,120,71,97,123,1
106,104,44,7,52,14,35,123,90,96,1
29,66,62,52,123,26,135,109,57,41,1
29,68,71,93,113,35,96,6,137,119,1
109,11,98,27,39,101,44,74,102,60,1
9,39,18,97,53,8,98,40,49,30,0
53,95,123,102,35,88,56,36,1,94,1
37,87,8,78,13,36,93,32,35,14,1
86,104,93,39,30,35,22,1,96,14,1
10,121,96,88,37,45,13,98,18,15,0
77,70,30,88,7,129,28,96,14,12,0
95,119,86,14,75,11,6,96,56,30,1
54,58,62,36,44,71,8,69,56,88,0
121,76,97,65,27,62,56,8,26,84,1
31,47,8,80,26,5,97,78,86,6,0
53,69,39,22,54,123,85,100,89,1,1
129,5,84,1,88,31,85,71,44,47,1
35,56,27,6,129,36,113,40,25,96,1
71,16,15,53,137,22,18,59,88,21,1
32,11,85,29,64,44,36,119,15,88,0
7,26,36,71,73,6,96,14,25,123,1
2,58,56,64,1,31,6,28,5,44,1
1,96,79,36,14,84,70,129,58,76,0
96,6,75,64,41,7,123,12,5,71,1
41,29,50,101,26,104,106,25,79,123,1
84,94,57,67,31,52,88,41,11,14,1
66,114,56,13,16,44,27,47,129,121,0
41,15,30,98,119,79,29,14,120,70,0
49,106,44,100,5,102,47,37,97,89,1
94,136,36,71,40,135,120,86,62,67,0
98,106,121,93,14,48,86,22,99,5,0
83,100,74,96,48,30,70,53,39,28,1
41,22,9,20,16,10,42,93,14,86,0
107,103,106,86,76,41,9,28,59,99,1
28,16,105,75,94,74,1,2,39,93,0
26,45,98,13,67,23,114,9,64,8,0
8,30,74,49,15,99,71,11,85,26,1
51,10,71,1,68,104,36,102,101,123,0
84,30,9,48,35,123,5,42,8,7,1
93,88,59,5,100,98,40,44,138,49,0
8,128,13,135,74,123,90,105,79,87,0
27,25,10,128,85,6,26,35,8,96,0
109,25,72,2,121,114,19,30,138,14,0
111,12,6,15,79,120,26,62,59,9,0
46,104,2,27,26,99,18,45,119,69,1
54,27,44,71,86,98,30,76,67,64,0
13,5,27,102,15,14,30,35,84,48,1
71,26,8,5,16,70,129,40,22,105,1
106,44,22,35,129,113,62,14,39,5,1
32,41,2,84,104,95,55,87,94,42,0
53,96,47,7,93,26,48,138,81,14,1
46,41,22,13,42,23,44,71,26,128,0
30,53,14,8,16,20,93,111,98,106,0
95,35,68,2,13,103,16,80,20,70,0
31,71,44,129,23,109,48,106,78,68,1
15,99,4,27,1,71,114,8,94,112,0
35,49,14,29,5,64,44,6,30,2,0
104,106,16,10,30,49,67,75,68,74,0
50,126,62,8,71,33,2,75,18,17,0
84,75,102,3,9,93,87,101,28,11,1
104,72,62,21,7,123,42,45,16,11,0
47,104,59,88,54,14,17,35,53,84,0
27,35,44,86,11,96,75,54,9,14,0
21,69,49,14,1,16,93,9,25,104,1
22,102,18,86,109,41,104,7,55,5,0
18,121,97,8,102,47,88,123,15,44,1
46,8,79,14,85,6,17,100,26,29,0
97,25,72,23,79,41,65,83,22,104,1
75,25,54,21,84,29,9,44,37,86,1
107,68,120,11,18,88,48,14,64,53,1
67,104,84,121,98,27,83,89,48,102,0
11,23,35,3,75,36,57,89,31,45,1
36,2,73,35,119,37,30,23,41,7,0
14,56,100,21,2,25,76,4,52,19,0
2,25,67,104,26,53,50,93,94,88,0
43,81,6,75,45,5,69,52,50,8,1
44,7,128,75,76,87,123,47,6,85,1
120,27,71,43,89,9,30,2,62,48,1
35,26,104,60,41,40,88,46,96,64,1
74,14,72,45,42,52,67,75,23,65,1
49,105,110,23,41,54,126,104,74,27,0
98,39,106,40,14,35,44,105,108,63,0
22,3,27,14,44,84,40,50,21,48,1
94,26,36,98,14,44,68,49,27,138,0
39,85,89,28,27,10,18,102,5,30,1
47,35,52,5,21,91,96,9,44,14,0
5,39,38,67,14,78,112,35,19,11,0
129,110,114,90,128,23,5,60,44,35,0
74,64,32,29,84,11,72,112,48,101,0
29,22,64,111,1,35,71,136,25,68,0
75,30,68,96,44,34,81,26,84,93,0
41,68,73,98,27,105,138,103,37,13,0
45,8,46,102,69,96,103,11,95,88,0
49,32,79,101,35,105,67,137,26,36,1
74,97,27,75,36,40,106,14,93,123,1
109,27,35,8,62,64,40,42,76,47,1
104,46,15,20,91,103,74,84,19,47,0
94,119,135,21,17,72,1,106,114,93,0
68,21,14,63,54,101,84,10,13,114,0
48,123,53,58,90,72,2,45,11,75,0
41,112,97,74,35,27,40,53,45,67,1
70,90,121,35,69,84,93,86,17,88,0
31,44,49,29,14,35,21,42,30,37,1
44,31,20,29,2,49,8,14,47,26,1
114,99,31,101,88,102,8,20,87,36,1
1,76,16,86,84,123,14,6,2,69,1
42,54,79,25,112,62,20,67,2,36,0
12,100,74,28,97,20,96,112,113,30,0
35,7,9,86,14,60,11,123,80,40,0
54,47,26,109,57,11,9,27,75,42,1
47,8,7,89,6,59,101,5,29,9,0
71,27,12,6,123,16,114,40,84,101,1
25,102,84,20,35,15,106,19,49,55,1
6,80,119,105,106,85,59,50,35,123,1
101,4,85,20,94,14,54,46,75,15,0
40,26,18,14,25,56,49,12,88,8,0
23,30,4,90,98,22,29,129,71,56,1
14,36,29,1,87,84,68,40,17,54,0
103,32,99,119,76,44,5,14,22,50,1
25,12,13,50,96,75,30,135,68,18,0
135,80,22,138,57,101,41,30,35,47,0
1,29,77,86,112,87,7,43,6,80,1
20,29,8,6,37,35,44,22,30,26,1
22,54,35,63,14,82,16,84,73,123,1
22,14,105,41,26,8,103,12,48,56,1
1,2,40,31,106,5,4,75,44,22,1
29,87,84,44,86,96,11,62,22,75,1
18,93,53,42,97,26,63,104,68,1,0
49,121,76,44,88,7,36,41,75,52,0
95,75,137,84,6,53,59,45,60,7,0
44,22,2,71,30,72,14,41,50,49,0
17,35,10,41,28,129,76,14,16,74,0
6,14,12,19,129,90,40,76,1,86,0
26,99,41,84,32,9,45,23,44,35,1
35,102,88,31,93,9,95,5,68,21,0
42,31,47,129,123,32,108,22,5,93,1
76,49,9,91,8,25,14,44,126,62,0
5,14,95,20,57,121,129,1,135,63,1
15,53,84,70,123,9,85,76,44,16,0
67,64,21,123,55,95,22,62,7,99,1
47,108,30,63,86,21,40,14,137,48,1
53,93,114,73,26,7,6,14,71,101,1
48,101,71,23,11,49,88,84,51,14,0
14,100,57,54,26,104,105,19,71,23,0
22,8,71,67,50,54,75,88,137,94,0
84,12,64,86,70,93,102,35,104,105,1
57,114,30,6,106,14,94,39,26,98,0
31,44,14,2,76,93,40,71,17,30,0
14,40,28,86,10,22,64,128,18,9,0
17,8,88,74,98,86,10,114,48,59,0
37,41,64,69,23,53,18,44,59,75,0
52,92,8,25,9,54,23,50,7,47,1
20,86,57,63,137,72,110,67,14,50,1
84,42,14,54,6,30,106,10,18,62,0
41,101,45,129,19,70,3,93,73,23,1
3,50,2,41,28,85,75,15,34,10,1
45,76,129,11,97,22,85,37,60,93,0
35,109,75,86,29,13,137,53,83,46,0
44,14,13,28,63,129,7,100,67,26,0
85,75,6,51,9,41,43,100,78,101,0
26,14,22,67,114,93,13,68,123,129,1
26,64,44,22,42,6,29,8,20,37,1
31,26,49,2,21,35,6,44,30,5,0
12,45,29,7,71,102,22,49,105,19,1
109,27,99,30,112,20,25,1,63,97,0
97,30,70,76,84,28,72,25,88,23,0
6,26,71,126,33,15,39,5,104,86,0
18,88,129,73,14,10,19,123,23,93,0
10,23,96,123,40,25,104,105,93,75,1
21,114,14,86,11,2,88,5,23,8,0
41,95,27,86,25,138,53,9,93,104,1
123,119,114,1,13,62,84,63,37,35,0
35,16,89,111,75,28,55,19,84,105,1
11,85,76,28,25,108,114,86,93,104,0
22,109,47,138,42,74,104,14,35,105,1
107,86,106,35,41,76,62,15,123,95,1
15,37,85,76,67,23,70,20,14,8,0
88,96,42,15,37,86,48,103,9,7,0
46,49,26,8,87,7,56,23,31,41,0
11,26,112,29,63,42,16,100,13,107,1
137,21,119,86,48,22,79,47,39,41,1
44,5,22,75,129,1,137,53,9,79,1
138,73,93,86,123,60,62,41,35,53,1
53,62,42,73,8,106,114,138,129,1,1
14,85,110,95,54,67,50,49,71,13,1
136,49,36,44,87,5,21,19,59,114,0
44,26,97,52,2,5,29,16,54,123,0
120,135,53,44,98,123,5,15,69,16,1
45,97,100,12,22,26,48,129,15,5,0
44,13,59,23,7,19,26,135,76,86,0
15,42,68,45,67,97,32,35,22,114,0
47,39,51,10,44,34,2,138,33,15,1
137,26,9,12,75,86,84,47,129,6,0
39,101,40,73,44,93,26,84,69,14,1
99,108,31,32,26,68,94,35,106,14,1
93,104,105,88,120,67,56,128,30,42,0
16,40,4,9,62,22,1,71,54,6,0
126,9,86,103,49,23,15,105,53,73,0
9,41,59,136,75,30,35,110,54,15,0
128,100,10,104,40,16,25,29,6,31,0
41,40,71,49,27,6,19,75,53,78,0
13,44,72,84,128,39,97,85,48,22,0
108,64,50,87,59,86,98,31,71,19,1
69,31,136,4,64,1,47,25,26,135,1
12,23,104,17,76,74,4,16,62,65,1
98,14,27,13,6,2,114,23,68,45,0
72,104,1,35,108,84,14,22,136,94,0
31,2,84,71,14,137,109,128,68,9,1
9,13,93,97,37,48,29,109,26,74,1
52,27,113,44,51,45,94,59,2,14,1
49,37,21,35,83,84,104,99,41,5,1
93,137,71,35,54,88,128,29,89,8,1
15,85,23,128,67,71,88,36,19,48,1
88,48,53,71,20,22,44,97,49,26,1
53,8,80,28,22,44,50,68,48,19,0
104,8,121,45,39,15,84,40,36,52,1
70,1,26,94,88,71,42,79,17,16,0
32,68,107,63,109,86,100,6,99,3,0
62,1,14,99,56,13,123,18,49,7,1
13,80,69,71,4,121,2,47,36,41,1
37,66,95,52,47,86,46,121,106,55,0
17,18,53,9,2,23,72,5,47,67,1
